"X","Y","clc_quartier","clc_secteur","haut_tot","haut_tronc","tronc_diam","fk_arb_etat","fk_stadedev","fk_port","fk_pied","fk_situation","fk_revetement","commentaire_environnement","dte_plantation","age_estim","fk_prec_estim","clc_nbr_diag","dte_abattage","fk_nomtech","villeca","feuillage","remarquable","src_geo"
1719122.5999,8293307.4869,"Quartier Saint-Martin - Oëstres","Rue François Mitterrand",13,4,84,"SUPPRIMÉ","adulte","semi libre","gazon","Isolé","Non","RAS",NA,30,10,0,2017-01-01,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1719110.8584,8293326.8597,"Quartier Saint-Martin - Oëstres","Rue François Mitterrand",5,2,54,"EN PLACE","adulte","semi libre","gazon","Isolé","Non","RAS",NA,20,5,0,NA,"CARBETfas","VILLE","Feuillu",FALSE,"Orthophoto"
1719078.776,8293299.0628,"Quartier Saint-Martin - Oëstres","Rue François Mitterrand",8,3,72,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,20,5,0,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719075.4765,8293298.8509,"Quartier Saint-Martin - Oëstres","Rue François Mitterrand",10,4,72,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,20,5,0,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719070.1877,8293305.7877,"Quartier Saint-Martin - Oëstres","Rue François Mitterrand",9,2,70,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,20,5,0,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719070.3352,8293310.0814,"Quartier Saint-Martin - Oëstres","Rue François Mitterrand",9,4,63,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,20,5,0,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719052.7865,8293283.583,"Quartier Saint-Martin - Oëstres","Rue François Mitterrand",8,2,40,"EN PLACE","adulte","semi libre","Bande de terre","Isolé","Non","RAS",NA,20,5,0,NA,"PYRCALcha","VILLE","Feuillu",FALSE,"Orthophoto"
1720944.7839,8293922.7787,"Quartier du Centre-Ville","Rue des Corbeaux",6,2,78,"EN PLACE","adulte","réduit relâché","fosse arbre","Isolé","Non","RAS",NA,40,10,0,NA,"PYRCALcha","VILLE","Feuillu",FALSE,"Orthophoto"
1720469.8148,8294114.9757,"Quartier du Centre-Ville","Rue Emile Zola",8,2,33,"EN PLACE","jeune","semi libre","fosse arbre","Isolé","Non","RAS",NA,20,5,0,NA,"ALNGLU","VILLE","Feuillu",FALSE,"Orthophoto"
1719232.2472,8294317.3367,"Quartier Saint-Martin - Oëstres","Rue Emile et Raymond Pierret prolongé",8,2,59,"EN PLACE","jeune","semi libre","gazon","Isolé","Non","RAS",NA,20,5,0,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719243.3109,8294324.1594,"Quartier Saint-Martin - Oëstres","Rue Emile et Raymond Pierret prolongé",8,2,69,"EN PLACE","jeune","semi libre","gazon","Isolé","Non","RAS",NA,20,5,0,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719242.0007,8294335.1048,"Quartier Saint-Martin - Oëstres","Rue Emile et Raymond Pierret prolongé",8,2,66,"EN PLACE","jeune","semi libre","gazon","Isolé","Non","RAS",NA,20,5,0,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719244.0612,8294347.0818,"Quartier Saint-Martin - Oëstres","Rue Emile et Raymond Pierret prolongé",8,2,65,"EN PLACE","jeune","semi libre","gazon","Isolé","Non","RAS",NA,20,5,0,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719252.0341,8294335.1061,"Quartier Saint-Martin - Oëstres","Rue Emile et Raymond Pierret prolongé",8,2,82,"EN PLACE","jeune","semi libre","gazon","Isolé","Non","RAS",NA,20,5,0,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719264.5664,8294332.0542,"Quartier Saint-Martin - Oëstres","Rue Emile et Raymond Pierret prolongé",8,2,79,"EN PLACE","jeune","semi libre","gazon","Isolé","Non","RAS",NA,20,5,0,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719262.0266,8294344.5858,"Quartier Saint-Martin - Oëstres","Rue Emile et Raymond Pierret prolongé",8,2,68,"EN PLACE","jeune","semi libre","gazon","Isolé","Non","RAS",NA,20,5,0,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719286.3731,8294370.922,"Quartier Saint-Martin - Oëstres","Rue Emile et Raymond Pierret prolongé",8,2,62,"EN PLACE","jeune","semi libre","gazon","Isolé","Non","RAS",NA,20,5,0,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719290.4164,8294383.5338,"Quartier Saint-Martin - Oëstres","Rue Emile et Raymond Pierret prolongé",8,2,64,"EN PLACE","jeune","semi libre","gazon","Isolé","Non","RAS",NA,20,5,0,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1719310.4756,8294440.1284,"Quartier Saint-Martin - Oëstres","Rue Emile et Raymond Pierret prolongé",5,2,58,"EN PLACE","adulte","semi libre","gazon","Isolé","Non","RAS",NA,20,5,0,NA,"ACENEG","VILLE","Feuillu",FALSE,"Orthophoto"
1719319.1201,8294447.149,"Quartier Saint-Martin - Oëstres","Rue Emile et Raymond Pierret prolongé",4,2,37,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,20,5,0,NA,"MALPEReve","VILLE","Feuillu",FALSE,"Orthophoto"
1719319.5954,8294451.7494,"Quartier Saint-Martin - Oëstres","Rue Emile et Raymond Pierret prolongé",6,2,72,"EN PLACE","adulte","semi libre","Bande de terre","Groupe","Non","RAS",NA,20,5,0,NA,"ACENEG","VILLE","Feuillu",FALSE,"Orthophoto"
1719322.8464,8294458.69,"Quartier Saint-Martin - Oëstres","Rue Emile et Raymond Pierret prolongé",10,1,95,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,30,10,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1719324.1155,8294458.7298,"Quartier Saint-Martin - Oëstres","Rue Emile et Raymond Pierret prolongé",10,1,84,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,30,10,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1719324.036,8294459.88,"Quartier Saint-Martin - Oëstres","Rue Emile et Raymond Pierret prolongé",6,1,52,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,30,10,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1722342.4707,8295370.954,"Quartier Remicourt","Boulevard Jean Bouin",8,2,110,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,40,10,0,NA,"CARBET","VILLE","Feuillu",FALSE,"Orthophoto"
1722343.7923,8295373.0163,"Quartier Remicourt","Boulevard Jean Bouin",9,2,116,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,40,10,0,NA,"CARBET","VILLE","Feuillu",FALSE,"Orthophoto"
1722342.0473,8295373.8621,"Quartier Remicourt","Boulevard Jean Bouin",7,2,93,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,40,10,0,NA,"CARBET","VILLE","Feuillu",FALSE,"Orthophoto"
1722347.0649,8295409.5548,"Quartier Remicourt","Boulevard Jean Bouin",7,2,122,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","Tronc en mauvais état",NA,30,10,0,NA,"PRUSERkan","VILLE","Feuillu",FALSE,"Orthophoto"
1721328.2,8295802.1505,"Quartier de l'Europe","Rue André Godin",2,1,58,"EN PLACE","adulte","architecturé","Bac de plantation","Groupe","Non","RAS",NA,30,10,0,NA,"JUNMEDpfi","VILLE","Conifère",FALSE,"Orthophoto"
1721314.3094,8295947.0485,"Quartier de l'Europe","Rue André Godin",3,2,10,"EN PLACE","jeune","semi libre","fosse arbre","Isolé","Non","RAS",2014-01-01,5,0,0,NA,"CERSIL","VILLE","Feuillu",FALSE,"Orthophoto"
1721298.4368,8296096.7539,"Quartier de l'Europe","Rue d'Alembert",13,3,86,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,50,10,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1721299.8115,8296096.7541,"Quartier de l'Europe","Rue d'Alembert",13,3,75,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,50,10,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1721303.7183,8296137.8398,"Quartier de l'Europe","Rue d'Alembert",18,6,187,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,50,10,0,NA,"PINNIGnig","VILLE","Conifère",FALSE,"Orthophoto"
1721300.4398,8296138.3153,"Quartier de l'Europe","Rue d'Alembert",18,6,160,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,50,10,0,NA,"PINNIGnig","VILLE","Conifère",FALSE,"Orthophoto"
1721346.4943,8296145.3283,"Quartier de l'Europe","Rue d'Alembert",19,2,121,"REMPLACÉ","adulte","semi libre","gazon","Groupe","Non","RAS",NA,50,10,0,2012-11-01,"PICABI","VILLE","Conifère",FALSE,"Orthophoto"
1721348.7537,8296152.2291,"Quartier de l'Europe","Rue d'Alembert",19,2,160,"REMPLACÉ","adulte","semi libre","gazon","Groupe","Non","RAS",NA,50,10,0,2012-11-01,"PICABI","VILLE","Conifère",FALSE,"Orthophoto"
1721351.4102,8296156.0763,"Quartier de l'Europe","Rue d'Alembert",19,2,150,"SUPPRIMÉ","adulte","semi libre","gazon","Groupe","Non","RAS",NA,50,10,0,2015-08-01,"PICABI","VILLE","Conifère",FALSE,"Orthophoto"
1721354.1065,8296158.1785,"Quartier de l'Europe","Rue d'Alembert",19,2,160,"REMPLACÉ","adulte","semi libre","gazon","Groupe","Non","RAS",NA,50,10,0,2015-08-01,"PICABI","VILLE","Conifère",FALSE,"Orthophoto"
1721355.7332,8296153.1819,"Quartier de l'Europe","Rue d'Alembert",16,3,205,"Essouché","adulte","semi libre","gazon","Groupe","Non","RAS",NA,50,10,0,2018-09-30,"SALBAB","VILLE","Feuillu",FALSE,"Orthophoto"
1722058.3372,8296006.1968,"OMISSY","Chemin de Morcourt",30,4,160,"SUPPRIMÉ","vieux","semi libre","Bande de terre","Groupe","Non","RAS",NA,60,20,0,2015-09-01,"POPNIGita","VILLE","Feuillu",FALSE,"Orthophoto"
1721568.523,8296150.0366,"Quartier de l'Europe","Rue Fleming",4,2,17,"EN PLACE","jeune","semi libre","gazon","Groupe","Non","RAS",2014-10-01,5,0,0,NA,"ALNGLU","VILLE","Feuillu",FALSE,"Orthophoto"
1721572.7268,8296156.3031,"Quartier de l'Europe","Rue Fleming",3,2,14,"EN PLACE","jeune","semi libre","gazon","Groupe","Non","RAS",2014-10-01,5,0,0,NA,"MALTORbro","VILLE","Feuillu",FALSE,"Orthophoto"
1721581.8856,8296169.5898,"Quartier de l'Europe","Rue Fleming",5,2,17,"EN PLACE","jeune","semi libre","Bande de terre","Groupe","Non","RAS",2014-10-01,5,0,0,NA,"LIQSTY","VILLE","Feuillu",FALSE,"Orthophoto"
1721587.0005,8296175.7375,"Quartier de l'Europe","Rue Fleming",2,1,14,"EN PLACE","jeune","semi libre","Bande de terre","Groupe","Non","RAS",2014-10-01,5,0,0,NA,"CERSIL","VILLE","Feuillu",FALSE,"Orthophoto"
1721575.6199,8296168.8351,"Quartier de l'Europe","Rue Fleming",3,2,15,"EN PLACE","jeune","semi libre","gazon","Groupe","Non","RAS",2014-10-01,5,0,0,NA,"MALred","VILLE","Feuillu",FALSE,"Orthophoto"
1721569.1559,8296168.398,"Quartier de l'Europe","Rue Fleming",4,2,15,"EN PLACE","jeune","semi libre","gazon","Groupe","Non","RAS",2014-10-01,5,0,0,NA,"SOPJAP","VILLE","Feuillu",FALSE,"Orthophoto"
1721566.6593,8296155.8263,"Quartier de l'Europe","Rue Fleming",4,2,20,"EN PLACE","jeune","semi libre","gazon","Groupe","Non","RAS",2014-10-01,5,0,0,NA,"ULMRESsap","VILLE","Feuillu",FALSE,"Orthophoto"
1721749.9628,8295754.7916,"Quartier de l'Europe","Avenue Buffon",3,2,9,"EN PLACE","jeune","semi libre","gazon","Isolé","Non","RAS",2014-04-01,5,0,0,NA,"CERSIL","VILLE","Feuillu",FALSE,"Orthophoto"
1719664.1383,8294251.7304,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",9,2,31,"EN PLACE","jeune","semi libre","Bande de terre","Alignement","Non","RAS",2013-12-01,5,0,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1719660.6133,8294255.0508,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",9,2,30,"EN PLACE","jeune","semi libre","Bande de terre","Alignement","Non","RAS",2013-12-01,5,0,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1719657.3867,8294258.0901,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",9,2,28,"EN PLACE","jeune","semi libre","Bande de terre","Alignement","Non","RAS",2013-12-01,5,0,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1719654.1197,8294261.1675,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",9,2,29,"EN PLACE","jeune","semi libre","Bande de terre","Alignement","Non","RAS",2013-12-01,5,0,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1719650.5519,8294264.5283,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",9,2,28,"EN PLACE","jeune","semi libre","Bande de terre","Alignement","Non","RAS",2013-12-01,5,0,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1719647.6658,8294267.2469,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",9,2,30,"EN PLACE","jeune","semi libre","Bande de terre","Alignement","Non","RAS",2013-12-01,5,0,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1719463.6088,8294409.6055,"Quartier Saint-Martin - Oëstres","Rue Alexandre Dumas",4,2,18,"EN PLACE","jeune","semi libre","gazon","Isolé","Non","RAS",2014-02-01,5,0,0,NA,"TILCOR","VILLE","Feuillu",FALSE,"Orthophoto"
1721226.5593,8295023.906,"Quartier Remicourt","Groupe scolaire Camille Desmoulins",5,2,50,"REMPLACÉ","adulte","semi libre","fosse arbre","Groupe","Non","RAS",NA,20,10,0,2019-11-30,"PRUCERpis","VILLE","Feuillu",FALSE,"Orthophoto"
1721218.2032,8295014.3309,"Quartier Remicourt","Groupe scolaire Camille Desmoulins",8,2,90,"SUPPRIMÉ","adulte","semi libre","fosse arbre","Groupe","Non","RAS",NA,30,10,0,2019-06-30,"PRUCERpis","VILLE","Feuillu",FALSE,"Orthophoto"
1721212.9054,8295019.6271,"Quartier Remicourt","Groupe scolaire Camille Desmoulins",5,2,93,"REMPLACÉ","adulte","semi libre","fosse arbre","Groupe","Non","RAS",NA,30,10,0,2019-11-30,"MALPEReve","VILLE","Feuillu",FALSE,"Orthophoto"
1721277.0511,8295064.877,"Quartier Remicourt","Groupe scolaire Camille Desmoulins",11,2,142,"EN PLACE","adulte","semi libre","Bande de terre","Isolé","Non","RAS",NA,50,10,0,NA,"ACENEG","VILLE","Feuillu",FALSE,"Orthophoto"
1721226.6282,8294992.3901,"Quartier Remicourt","Groupe scolaire Camille Desmoulins",6,1,100,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,50,10,0,NA,"MALDOM","VILLE","Feuillu",FALSE,"Orthophoto"
1721232.5506,8294991.0795,"Quartier Remicourt","Groupe scolaire Camille Desmoulins",6,1,100,"EN PLACE","adulte","semi libre","Bande de terre","Groupe","Oui","RAS",NA,50,10,0,NA,"ELAANG","VILLE","Feuillu",FALSE,"Orthophoto"
1721274.1263,8295653.9764,"Quartier de l'Europe","Ecole maternelle Robert Schuman",23,3,100,"EN PLACE","adulte","semi libre","Bande de terre","Groupe","Non","RAS",NA,40,10,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1721271.9729,8295654.0911,"Quartier de l'Europe","Ecole maternelle Robert Schuman",21,3,103,"EN PLACE","adulte","semi libre","Bande de terre","Groupe","Non","RAS",NA,40,10,0,NA,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1721271.4018,8295652.7271,"Quartier de l'Europe","Ecole maternelle Robert Schuman",21,3,110,"Non essouché","adulte","semi libre","gazon","Groupe","Non","RAS",NA,40,10,0,2019-06-30,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
1721234.3096,8295613.5114,"Quartier de l'Europe","Ecole maternelle Robert Schuman",7,2,73,"EN PLACE","adulte","semi libre","fosse arbre","Groupe","Non","RAS",NA,30,10,0,NA,"PRUCERpis","VILLE","Feuillu",FALSE,"Orthophoto"
1721228.6653,8295611.8317,"Quartier de l'Europe","Ecole maternelle Robert Schuman",8,2,96,"EN PLACE","adulte","semi libre","fosse arbre","Groupe","Non","RAS",NA,30,10,0,NA,"PRUCERpis","VILLE","Feuillu",FALSE,"Orthophoto"
1721062.0219,8293501.3712,"Quartier du Centre-Ville","Quai Gayant",6,2,25,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2014-02-01,5,0,0,NA,"QUEPAL","VILLE","Feuillu",FALSE,"Orthophoto"
1721042.1115,8293493.4564,"Quartier du Centre-Ville","Quai Gayant",6,2,24,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2014-02-01,5,0,0,NA,"QUEPAL","VILLE","Feuillu",FALSE,"Orthophoto"
1721023.7525,8293486.1584,"Quartier du Centre-Ville","Quai Gayant",6,2,25,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2014-02-01,5,0,0,NA,"QUEPAL","VILLE","Feuillu",FALSE,"Orthophoto"
1721004.5727,8293478.534,"Quartier du Centre-Ville","Quai Gayant",6,2,25,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2014-02-01,5,0,0,NA,"QUEPAL","VILLE","Feuillu",FALSE,"Orthophoto"
1720986.1775,8293471.2215,"Quartier du Centre-Ville","Quai Gayant",6,2,25,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2014-02-01,5,0,0,NA,"QUEPAL","VILLE","Feuillu",FALSE,"Orthophoto"
1720967.5456,8293463.815,"Quartier du Centre-Ville","Quai Gayant",6,2,25,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2014-02-01,5,0,0,NA,"QUEPAL","VILLE","Feuillu",FALSE,"Orthophoto"
1720948.8764,8293456.3936,"Quartier du Centre-Ville","Quai Gayant",6,2,25,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2014-02-01,5,0,0,NA,"QUEPAL","VILLE","Feuillu",FALSE,"Orthophoto"
1720929.1849,8293448.5659,"Quartier du Centre-Ville","Quai Gayant",6,2,25,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2014-02-01,5,0,0,NA,"QUEPAL","VILLE","Feuillu",FALSE,"Orthophoto"
1720912.9441,8293442.1098,"Quartier du Centre-Ville","Quai Gayant",6,2,25,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2014-02-01,5,0,0,NA,"QUEPAL","VILLE","Feuillu",FALSE,"Orthophoto"
1720894.2384,8293434.674,"Quartier du Centre-Ville","Quai Gayant",6,2,25,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2014-02-01,5,0,0,NA,"QUEPAL","VILLE","Feuillu",FALSE,"Orthophoto"
1720874.602,8293426.8681,"Quartier du Centre-Ville","Quai Gayant",6,2,25,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2014-02-01,5,0,0,NA,"QUEPAL","VILLE","Feuillu",FALSE,"Orthophoto"
1720856.1792,8293419.5447,"Quartier du Centre-Ville","Quai Gayant",6,2,25,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2014-02-01,5,0,0,NA,"QUEPAL","VILLE","Feuillu",FALSE,"Orthophoto"
1720837.4735,8293412.1089,"Quartier du Centre-Ville","Quai Gayant",6,2,25,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2014-02-01,5,0,0,NA,"QUEPAL","VILLE","Feuillu",FALSE,"Orthophoto"
1720819.1333,8293404.8183,"Quartier du Centre-Ville","Quai Gayant",6,2,25,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2014-02-01,5,0,0,NA,"QUEPAL","VILLE","Feuillu",FALSE,"Orthophoto"
1720800.4183,8293397.3788,"Quartier du Centre-Ville","Quai Gayant",6,2,25,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2014-02-01,5,0,0,NA,"QUEPAL","VILLE","Feuillu",FALSE,"Orthophoto"
1720781.1654,8293389.7253,"Quartier du Centre-Ville","Quai Gayant",6,2,25,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2014-02-01,5,0,0,NA,"QUEPAL","VILLE","Feuillu",FALSE,"Orthophoto"
1720762.7788,8293382.4163,"Quartier du Centre-Ville","Quai Gayant",6,2,25,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2014-02-01,5,0,0,NA,"QUEPAL","VILLE","Feuillu",FALSE,"Orthophoto"
1720744.0095,8293374.9552,"Quartier du Centre-Ville","Quai Gayant",6,2,25,"EN PLACE","jeune","semi libre","gazon","Alignement","Non","RAS",2014-02-01,5,0,0,NA,"QUEPAL","VILLE","Feuillu",FALSE,"Orthophoto"
1721867.5308,8295696.538,"Quartier de l'Europe","Rue Laplace",19,2,180,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,40,10,0,NA,"PINNIGnig","VILLE","Conifère",FALSE,"Orthophoto"
1721872.0898,8295707.1471,"Quartier de l'Europe","Rue Laplace",24,4,213,"SUPPRIMÉ","adulte","réduit","gazon","Groupe","Non","RAS",NA,40,10,1,2018-09-30,"POPEURrob","VILLE","Feuillu",FALSE,"Orthophoto"
1721863.1098,8295715.3117,"Quartier de l'Europe","Rue Laplace",8,2,79,"REMPLACÉ","adulte","semi libre","gazon","Groupe","Non","RAS",NA,30,10,0,2018-09-30,"PRUCERpis","VILLE","Feuillu",FALSE,"Orthophoto"
1721859.5758,8295720.6222,"Quartier de l'Europe","Rue Laplace",8,2,83,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,30,10,0,NA,"PRUCERpis","VILLE","Feuillu",FALSE,"Orthophoto"
1721848.7986,8295722.3159,"Quartier de l'Europe","Rue Laplace",6,2,24,"EN PLACE","jeune","semi libre","Bande de terre","Groupe","Non","RAS",NA,10,5,0,NA,"FRAEXC","VILLE","Feuillu",FALSE,"Orthophoto"
1721846.3786,8295727.7354,"Quartier de l'Europe","Rue Laplace",10,3,70,"EN PLACE","adulte","semi libre","Bande de terre","Groupe","Non","RAS",NA,30,10,0,NA,"SORAUC","VILLE","Feuillu",FALSE,"Orthophoto"
1721850.9781,8295733.0767,"Quartier de l'Europe","Rue Laplace",8,2,80,"EN PLACE","adulte","semi libre","Bande de terre","Groupe","Non","RAS",NA,30,10,0,NA,"SORAUC","VILLE","Feuillu",FALSE,"Orthophoto"
1721903.219,8295736.3855,"Quartier de l'Europe","Rue Laplace",12,3,143,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,40,10,0,NA,"CASSAT","VILLE","Feuillu",FALSE,"Orthophoto"
1721907.607,8295741.0923,"Quartier de l'Europe","Rue Laplace",13,2,167,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,40,10,0,NA,"PINNIGnig","VILLE","Conifère",FALSE,"Orthophoto"
1721916.9823,8295823.9986,"Quartier de l'Europe","Rue Laplace",33,2,310,"EN PLACE","vieux","semi libre","gazon","Isolé","Non","RAS",NA,70,10,1,NA,"POPNIGita","VILLE","Feuillu",FALSE,"Orthophoto"
1721918.7843,8295796.8102,"Quartier de l'Europe","Rue Laplace",6,2,146,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,30,10,0,NA,"PRUCERpis","VILLE","Feuillu",FALSE,"Orthophoto"
1721921.5278,8295792.845,"Quartier de l'Europe","Rue Laplace",6,2,101,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,30,10,0,NA,"PRUCERpis","VILLE","Feuillu",FALSE,"Orthophoto"
1721919.5063,8295786.8233,"Quartier de l'Europe","Rue Laplace",17,3,155,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,40,10,0,NA,"ACEPLA","VILLE","Feuillu",FALSE,"Orthophoto"
1721916.5461,8295781.0064,"Quartier de l'Europe","Rue Laplace",31,3,280,"SUPPRIMÉ","vieux","semi libre","gazon","Groupe","Non","RAS",NA,70,10,1,2017-08-31,"POPNIGita","VILLE","Feuillu",FALSE,"Orthophoto"
1721910.0958,8295776.458,"Quartier de l'Europe","Rue Laplace",34,3,299,"SUPPRIMÉ","vieux","semi libre","gazon","Groupe","Non","RAS",NA,70,10,1,2017-08-31,"POPNIGita","VILLE","Feuillu",FALSE,"Orthophoto"
1721928.2864,8295770.7845,"Quartier de l'Europe","Rue Laplace",8,3,110,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,30,10,0,NA,"PRUCERpis","VILLE","Feuillu",FALSE,"Orthophoto"
1721941.7297,8295774.8713,"Quartier de l'Europe","Rue Laplace",11,3,207,"EN PLACE","adulte","semi libre","gazon","Groupe","Non","RAS",NA,30,10,0,NA,"ACEPLA","VILLE","Feuillu",FALSE,"Orthophoto"
1720599.7254,8293479.2506,"Quartier du Centre-Ville","Communauté d'agglomération - Propriété privée - Tour y val",17,4,296,"EN PLACE","vieux","semi libre","gazon","Isolé","Non","RAS",NA,60,10,2,NA,"SALBAB","VILLE","Feuillu",FALSE,"Orthophoto"
1720478.8928,8294188.5134,"Quartier du Centre-Ville","Parking Arthur Gibert",10,3,60,"Essouché","adulte","semi libre","gazon","Groupe","Non","RAS",NA,50,10,0,2019-01-31,"BETPEN","VILLE","Feuillu",FALSE,"Orthophoto"
